date,title,link,content
2023.06.28. 오후 7:25,"
			[TEN포토] 블랙핑크 리사 '스윗한 여신 등장'
		",https://n.news.naver.com/mnews/article/312/0000616053?sid=106,"[
				
				
				[텐아시아=조준원 기자]그룹 블랙핑크 리사가 28일 오후 서울 종로구 한 갤러리에서 열린 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전시 행사에 참석해 포즈를 취하고 있다. 
조준원 기자 wizard333@tenasia.co.kr
			]"
2023.06.28. 오후 7:22,"
			[TEN포토] 블랙핑크 리사 '여신이 따로없네'
		",https://n.news.naver.com/mnews/article/312/0000616050?sid=106,"[
				
				
				[텐아시아=조준원 기자]그룹 블랙핑크 리사가 28일 오후 서울 종로구 한 갤러리에서 열린 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전시 행사에 참석해 포즈를 취하고 있다. 
조준원 기자 wizard333@tenasia.co.kr
			]"
2023.06.28. 오후 7:26,"
			[TEN포토] 블랙핑크 리사 '눈부신 그 자체'
		",https://n.news.naver.com/mnews/article/312/0000616055?sid=106,"[
				
				
				[텐아시아=조준원 기자]그룹 블랙핑크 리사가 28일 오후 서울 종로구 한 갤러리에서 열린 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전시 행사에 참석해 포즈를 취하고 있다. 
조준원 기자 wizard333@tenasia.co.kr
			]"
2023.06.28. 오후 7:30,"
			[TEN포토] 블랙핑크 리사 '자신감 넘치는 뒤태'
		",https://n.news.naver.com/mnews/article/312/0000616061?sid=106,"[
				
				
				[텐아시아=조준원 기자]그룹 블랙핑크 리사가 28일 오후 서울 종로구 한 갤러리에서 열린 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전시 행사에 참석해 포즈를 취하고 있다. 
조준원 기자 wizard333@tenasia.co.kr
			]"
2023.06.28. 오후 7:26,"
			[TEN포토] 블랙핑크 리사 '기분 좋아지는 미소'
		",https://n.news.naver.com/mnews/article/312/0000616056?sid=106,"[
				
				
				[텐아시아=조준원 기자]그룹 블랙핑크 리사가 28일 오후 서울 종로구 한 갤러리에서 열린 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전시 행사에 참석해 포즈를 취하고 있다. 
조준원 기자 wizard333@tenasia.co.kr
			]"
2023.06.28. 오후 7:46,"
			[포토] 블랙핑크 리사, '살며시 보이는 타투'
		",https://n.news.naver.com/mnews/article/014/0005034076?sid=106,"[
 
 [FN스타 이승훈 기자] 그룹 블랙핑크 리사가 28일 서울 종로구 한 갤러리에서 진행된 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전시 행사에 참석했다.   totopurdy_star@fnnews.com fn스타 이승훈 기자
			]"
2023.06.28. 오후 7:48,"
			[포토] 블랙핑크 리사, '반짝이는 작은 얼굴'
		",https://n.news.naver.com/mnews/article/014/0005034078?sid=106,"[
 
 [FN스타 이승훈 기자] 그룹 블랙핑크 리사가 28일 서울 종로구 한 갤러리에서 진행된 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전시 행사에 참석했다.   totopurdy_star@fnnews.com fn스타 이승훈 기자
			]"
2023-06-27 16:54:01,블랙핑크 제니 첫 드라마 ‘디 아이돌’ 선정성 논란 속 조기 종영,https://n.news.naver.com/mnews/article/366/0000912358?sid=004,"[




지난 22일 오전 프랑스 남부 소도시 칸 ‘팔레 데 페스티발’(Palais des Festival) 뤼미에르 대극장에서 열린 HBO ‘디 아이돌’(The Idol) 월드 프리미어 시사회에서 블랙핑크 제니가 레드 카펫에 오르고 있다. /뉴스1        K팝 걸그룹 ‘블랙핑크’ 제니의 배우 데뷔작인 미국 HBO 드라마 ‘디 아이돌(The Idol)’이 조기 종영한다.26일(현지 시각) 미국 연예매체 데드라인 등 외신에 따르면, ‘디 아이돌’은 오는 7월2일 방송되는 5부를 끝으로 시즌1을 끝낸다. 당초 디 아이돌 시즌 1은 6부작으로 기획돼 있었다.어떤 이유로 에피소드 하나가 줄어들었는지에 대해서는 알려진 바 없다. 일부에서는 원래 감독으로 나섰던 에이미 시메츠가 작년에 하차하고, HBO ‘유포리아’의 샘 레빈슨으로 연출이 바뀌면서 에피소드가 줄었다는 이야기가 나온다.‘디 아이돌’은 캐나다 출신 팝 슈퍼스타 위켄드(The Weeknd·아벨 테스파예)가 제작했다. 떠오르는 팝 아이돌을 둘러싼 관계들과 음악 산업 세계에 대한 이야기다.제니와 위켄드를 비롯 미국과 프랑스 동시 국적의 배우 겸 모델로 할리우드 스타인 조니 뎁의 딸 릴리 로즈 뎁, 남아프리카공화국 출신 호주 싱어송라이터 트로이 시반 등 화려한 출연 라인업으로 기대를 모았다.제니는 ‘디 아이돌’에서 백업 댄서 ‘다이앤’ 역을 맡았다. 출연 시간은 짧지만 무난한 연기를 선보였다. 지난달 ‘제76회 칸 국제 영화제’에서 열린 ‘디 아이돌’ 시사회 전 레드카펫 행사에도 등장해 큰 환호를 받았다.다만 도마 위에 오른 작품의 선정성으로 인해 제니가 피해를 봤다. 제니를 ‘노이즈 마케팅’에 이용했다는 비판도 나왔다.애초 시즌제로 기획했던 작품으로 알려졌지만 작품성에 대한 혹평과 낮은 시청률로 시즌2가 무산됐다는 보도도 나왔다. HBO 측은 “’디 아이돌’ 두 번째 시즌에 대해 결정된 건 없다”고 전했다.
]"
2023.06.28. 오후 7:22,"
			[TEN포토] 블랙핑크 리사 '등장부터 파격적인 의상'
		",https://n.news.naver.com/mnews/article/312/0000616049?sid=106,"[
				
				
				[텐아시아=조준원 기자]그룹 블랙핑크 리사가 28일 오후 서울 종로구 한 갤러리에서 열린 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전시 행사에 참석해 포즈를 취하고 있다. 
조준원 기자 wizard333@tenasia.co.kr
			]"
2023.06.28. 오후 7:11,"
			블랙핑크 리사, 도도하게[포토엔HD]
		",https://n.news.naver.com/mnews/article/609/0000742049?sid=106,"[
 
[뉴스엔 표명중 기자] 블랙핑크 리사가 6월28일 오후 서울 종로구 국제 갤러리 K3관에서 열린 한 명품 브랜드의 컬렉션 75주년  전시 기념 포토월 행사에 참석했다.
]"
2023.06.28. 오전 10:28,"
			지수, '꽃' MV도 3억뷰 활짝…블랙핑크 통산 23번째 기록
		",https://n.news.naver.com/mnews/article/415/0000019109?sid=106,"[
 
[앳스타일 서승아 기자]블랙핑크 지수의 '꽃(FLOWER)' 뮤직비디오가 3억뷰를 돌파하며 꾸준한 글로벌 인기를 입증했다.오늘(28일) YG엔터테인먼트에 따르면 지수의 '꽃(FLOWER)' 뮤직비디오는 전날 오후 6시 22분께 유튜브 조회수 3억회를 넘어섰다. 지난 3월 31일 공개된 지 88일 만에 팀 통산 23번째로 3억뷰 영상 대열에 합류한 것이다.해당 뮤직비디오는 공개와 동시에 유튜브 월드와이트 트렌딩 1위로 직행해 7일 만에 1억 뷰를 달성한 바 있다. 지수만의 변화무쌍한 매력을 챕터 형식으로 담아낸 데다 곡의 테마를 극대화한 압도적 퍼포먼스가 더해져 폭발적인 반응을 끌어냈다.지수의 첫 솔로 앨범 [ME] 타이틀곡 '꽃(FLOWER)'은 독특한 사운드의 베이스와 미니멀한 편곡이 돋보이는 노래다. 미국을 포함한 64개국에서 아이튠즈 톱 송 차트 1위를 차지했고 미국 빌보드 글로벌 200과 빌보드 글로벌(Billboard Global Excl. U.S) 차트에서도 2위에 올랐다.뿐만 아니라 '꽃(FLOWER)'은 스포티파이 데일리 톱 송 글로벌 차트 6위, 영국 오피셜 싱글 톱100 차트 38위, 32일만 스포티파이 1억 스트리밍 돌파 등의 K팝 여성 솔로 아티스트 신기록을 달성했었다. 이 곡이 수록된 [ME]는 일주일 만에 117만2351장 판매고를 올리며 K팝 여성 솔로 아티스트 앨범 중 처음으로 '밀리언셀러'에 등극했다.한편 블랙핑크는 150만 명을 동원하는 K팝 걸그룹 최대 규모 월드투어를 진행 중이다. 호주 공연을 성황리에 마치며 투어 후반부에 들어선 이들은 파리로 발걸음을 옮겨 다시 한번 프랑스 팬들과 호흡할 계획이다. 오는 7월 열리는 영국 음악 축제인 '하이드 파크 브리티시 서머 타임 페스티벌'에서는 케이팝 아티스트로는 처음으로 헤드라이너 무대에 오른다.(사진=YG엔터테인먼트)
]"
2023.06.28. 오후 7:15,"
			블랙핑크 리사, 눈빛에 빠진다[포토엔HD]
		",https://n.news.naver.com/mnews/article/609/0000742053?sid=106,"[
 
[뉴스엔 표명중 기자] 블랙핑크 리사가 6월28일 오후 서울 종로구 국제 갤러리 K3관에서 열린 한 명품 브랜드의 컬렉션 75주년  전시 기념 포토월 행사에 참석했다.
]"
2023.06.27. 오전 7:56,"
			블랙핑크 제니 데뷔작 '디 아이돌'… 혹평 속 조기종영 되나?
		",https://n.news.naver.com/mnews/article/417/0000930849?sid=106,"[
 
'디 아이돌'이 조기종영된다. 사진은 최근 프랑스 칸 영화제에서 열린 '디 아이돌' 월드 프리미어 시사회에 참석했던 제니. /사진=뉴스1 걸그룹 블랙핑크 멤버 제니의 연기 도전작으로 관심을 모은 미국 HBO 드라마 '디 아이돌' 이 혹평 속 결국 조기종영된다.미국 매체 데드라인은 지난 26일(이하 현지시각) ""6부작으로 기획된 HBO 드라마 '디 아이돌'이 오는 7월2일 5번째 에피소드 방송을 끝으로 첫 시즌이 마무리된다""고 보도했다. ""두 번째 시즌도 불확실한 상태""라고 덧붙였다. 당초 6부작으로 알려졌던 '디 아이돌'은 결국 5부작으로 논란 속에 이른 종영을 맞이하게 됐다.제니가 출연하고 있는 '디 아이돌(The Idol)'은 미국 로스앤젤레스의 음악 산업을 배경으로, 인기 여성 팝가수가 몸담은 음악 산업 세계와 사랑 이야기를 담은 드라마다. 조니 뎁의 딸인 릴리 로즈 뎁과 팝스타 위켄드가 주연을 맡았으며, 블랙핑크 제니의 첫 연기 도전작이라 공개 전부터 큰 관심을 받았다. 제니는 '디 아이돌'에서 주인공 '조셀린'(릴리 로즈 멜로디 뎁)의 친구이자 백업 댄서인 다이안 역을 맡았다. 드라마는 공개 전부터 선정적인 스토리로 우려를 낳았다. 칸 영화제에서 혹평 속에 처음 공개됐으며 릴리 로즈 뎁, 위켄드 등 배우들의 연기력 논란도 끊임없이 나왔다.
]"
2023.06.28. 오후 7:07,"
			블랙핑크 리사, 과감한 반전 드레스[포토엔HD]
		",https://n.news.naver.com/mnews/article/609/0000742045?sid=106,"[
 
[뉴스엔 표명중 기자] 블랙핑크 리사가 6월28일 오후 서울 종로구 국제 갤러리 K3관에서 열린 한 명품 브랜드의 컬렉션 75주년  전시 기념 포토월 행사에 참석했다.
]"
2023.06.29. 오전 7:31,"
			'치아에 큐빅이 몇 개야?' 블랙핑크 리사, 환한 미소로 '투스젬' 뽐내
		",https://n.news.naver.com/mnews/article/477/0000437668?sid=106,"[
 
[스포티비뉴스=서울, 곽혜미 기자] 불가리 세르펜티 75주년 기념 포토 행사가 28일 서울 종로구 소격동 국제갤러리에서 진행됐다. 이날 행사에는 블랙핑크 리사가 참석했다. 리사는 실크 소재의 화이트 롱 드레스로 우아한 비주얼을 보여줬고, 반전 백리스 스타일링으로 취재진의 시선을 사로잡았다. 리사는 환한 미소를 지으며 '투스젬'을 뽐내기도 했다. 투스젬은 치아를 뜻하는 Tooth와 보석을 뜻하는 Gem의 합성어로 치아 표면에 큐빅 등 쥬얼리를 고정하는 시술을 말한다. 리사는 투스젬으로 톡톡 튀는 매력까지 발산했다.  
 
블랙핑크 리사, '아름다운 화이트 실크 드레스 입고' 
블랙핑크 리사, 반전의 백리스  
 
'치아에 큐빅이 몇 개야?' 리사, 환한 미소로 '투스젬' 뽐내 
]"
2023.06.28. 오후 7:10,"
			[사진]블랙핑크 리사,'아찔한 백리스'
		",https://n.news.naver.com/mnews/article/109/0004879014?sid=106,"[
 
[OSEN=박준형 기자] 28일 오후 서울 종로구 소격동 국제갤러리에서 브랜드 불가리 세르펜티 75주년 기념 포토행사가 진행됐다.블랙핑크 리사가 포즈를 취하고 있다.  2023.06.28  / soul1014@osen.co.kr
]"
2023.06.28. 오후 7:10,"
			[사진]블랙핑크 리사,'아찔한 백리스'
		",https://n.news.naver.com/mnews/article/109/0004879016?sid=106,"[
 
[OSEN=박준형 기자] 28일 오후 서울 종로구 소격동 국제갤러리에서 브랜드 불가리 세르펜티 75주년 기념 포토행사가 진행됐다.블랙핑크 리사가 포즈를 취하고 있다.  2023.06.28  / soul1014@osen.co.kr
]"
2023.06.27. 오후 4:06,"
			'선정성 논란' 블랙핑크 제니 출연 ‘디 아이돌’ 조기 종영, YG주가는 상승 반전 [왓IS]
		",https://n.news.naver.com/mnews/article/241/0003284382?sid=106,"[
 
사진=IS포토그룹 블랙핑크 멤버 제니의 배우 데뷔작으로 화제를 모았던 미국 HBO 드라마 ‘디 아이돌’(The Idol)이 조기 종영됐다. 이 같은 보도가 나온 날 제니 소속사 YG엔터테인먼트(이하 YG) 주가는 모처럼 웃었다.26일(현지시간) 미국 매체 데드라인에 따르면 ‘디 아이돌’은 오는 7월 2일 5회를 끝으로 첫 시즌을 마무리하는 것으로 결정됐다. 당초 6부작으로 기획됐던 ‘디 아이돌’이 사실상 조기종영되는 것이다.‘디 아이돌’은 팝 아이돌 스타를 둘러싼 업계와 그 안에서 연결되는 관계를 그린 작품이다. 배우 조니 뎁의 딸 릴리 로즈 뎁이 주연 조셀린 역을 맡았으며, 제니는 조셀린의 친구이자 백업댄서인 다이안 역을 맡아 연기에 도전했다. 
사진=HBO 캡처하지만 ‘디 아이돌’은 지난 4일 첫 방송부터 지나치게 선정적이라는 평가를 얻었다. 제니의 분량도 화두로 떠올랐다. 제니는 노출이 심한 의상을 입고 남성 댄서들과 파격적인 댄스를 선보였다. 또 제니가 연이어 흡연하는 장면이 나오며 어린 K팝 팬들에게 부정적 영향을 끼칠 수 있다는 우려가 나왔다. 다른 출연자들의 노출과 베드신에도 지나치게 선정적이며 관음적인 시각이 담겼다는 지적이 이어졌다.‘디 아이돌’을 향한 대중의 싸늘한 반응은 예견된 수순이다. ‘디 아이돌’은 지난 5월 개최된 ‘제76회 칸 영화제’에서 첫 공개된 이후 부족한 스토리와 연출, 선정성으로 혹평을 받았다. 방송이 거듭될수록 비난은 더욱 거세졌다.‘디 아이돌은’ 당초 시즌2까지 기획됐으나 현재는 제작이 불투명한 상황이다. 다만 HBO는 데드라인에 “‘디 아이돌’ 시즌2 여부가 결정되지 않았다”며 시즌2가 무산됐다는 보도에 대해서는 부인했다. 
사진='디 아이돌' 스틸컷김도헌 대중문화 평론가는 “제니가 미국 HBO 드라마에 등장했다는 건 큰 의미가 있다. 미국 드라마에 앞으로도 계속 블랙핑크 멤버들이 등장할 가능성이 있고, 블랙핑크가 세계적인 아이돌 그룹인 만큼 다른 멤버들도 계속해서 캐스팅 제의가 있을 수 있다고 생각한다”고 말했다.다만 ‘디 아이돌’에 대한 아쉬움을 드러내며 “작품의 완성도도 높지 않았고, 드라마 자체가 안 좋은 평가를 받고 있다는 건 단점이 될 수밖에 없다. 아이돌을 소재로 다룬 만큼 현직 아이돌의 출연이 의미가 있을 줄 알았는데, 제니의 분량을 보면 이미지 소비만 된 경향이 있다”고 평가했다.YG 주가는 27일 지난 20일 이후 5영업일 만에 상승세로 마감했다. 종가는 전날 대비 2.2% 상승한 7만8900원을 기록했다. YG 주가는 종가 기준 지난 1일 9만4700원까지 상승하다 하락세를 탔다. YG는 지난달 31일 장중 기록한 9만7000원이 52주 신고가였다.정지수 메리츠증권 연구원은 “제니가 ‘디 아이돌’에 출연한 게 YG 실적에 드라마틱한 변화를 주는 건 아닐 것”이라면서도 “엔터주 주가가 너무 많이 오르다보니 최근 장이 보합인 상황에서 팔고 싶어하는 욕구가 있었고 그 와중에 제니 드라마의 혹평이 기폭제가 돼 매도로 이어진 게 주가 하락에 영향을 미친 부분도 없지 않다. 조기 종영 및 시즌2 제작 무산 보도는 관련 리스크 해소로 받아들여져 반등으로 이어졌다고 볼 수 있다”고 말했다.이어 “상반기에 이런 이슈가 나왔다면 엔터주 주가에 여향이 없었을 수도 있지만 지금은 보합세다보니 작은 뉴스에도 반응이 나오는 것”이라고 덧붙였다. 권혜미 기자 emily00a@edaily.co.kr
			]"
2023.06.27. 오후 3:27,"
			박하선, 블랙→핑크 넘나드는 온도차…대체불가 비주얼
		",https://n.news.naver.com/mnews/article/109/0004877987?sid=106,"[
 
[OSEN=장우영 기자] 배우 박하선이 블랙과 핑크 컬러를 아우르며 극과 극 다채로운 매력을 선보였다.27일 소속사 키이스트는 박하선의 시크함과 단아한 매력이 돋보이는 새 프로필 사진을 공개했다.공개된 사진 속 박하선은 진한 검은색의 긴 머리를 자연스럽게 풀어 도도한 분위기를 풍기며 눈길을 끌었다. 날렵한 콧대와 깊이 있는 눈빛이 어우러진 뚜렷한 이목구비는 부드러움 속에 깃든 강렬함이 묻어나기도. 의상까지 올블랙으로 맞춰 입은 그는 평소 부드럽고 청아한 이미지와는 또 다른 콘셉트를 소화해내며 대체불가 비주얼을 과시했다.또 다른 컷에서는 자연스럽게 흘러내린 반묶음 헤어스타일이 박하선 특유의 선한 분위기를 더욱 극대화해주고 있다. 시크한 올블랙 스타일링과는 달리 핑크 자켓을 매치해 클래식하면서도 우아한 매력을 자아냈다.한편, 박하선은 7월 5일 개봉하는 영화 ‘어디로 가고 싶으신가요’에서 갑작스러운 사고로 남편을 잃고 폴란드 바르샤바로 떠난 ‘명지’ 역을 맡아 관객들을 만날 준비를 마쳤다. 한국 영화로는 7년 만에 제24회 전주국제영화제 폐막작으로 선정되며 뜨거운 관심을 받았던 ‘어디로 가고 싶으신가요’에서 박하선은 소중한 사람을 잃은 상실과 슬픔을 섬세하면서도 묵직하게 그려냈다는 호평을 받으며 관객들과 평단의 이목을 끌고 있다.또한, 6월 29일 개막하는 제27회 부천국제판타스틱영화제의 개막식 사회를 맡아 보다 가까이에서 영화 팬들과의 만남을 앞두고 있는 등 영화인으로서의 다양한 행보를 활발하게 이어나가고 있다.이렇듯 시선을 압도하는 매력을 가진 배우 박하선이 출연하는 영화 ‘어디로 가고 싶으신가요’는 7월 5일 전국 극장에서 개봉 예정이다. /elnino8919@osen.co.kr
]"
2023.06.28. 오후 7:14,"
			블랙핑크 리사, 치아 살짝 보이는 미소[포토엔HD]
		",https://n.news.naver.com/mnews/article/609/0000742052?sid=106,"[
 
[뉴스엔 표명중 기자] 블랙핑크 리사가 6월28일 오후 서울 종로구 국제 갤러리 K3관에서 열린 한 명품 브랜드의 컬렉션 75주년  전시 기념 포토월 행사에 참석했다.
]"
2023.06.28. 오전 12:20,"
			'강심장리그' 신현지 ""송혜교가 만든 밥 먹고, 블랙핑크 제니 집에서 잔다"" 인맥 공개(종합)
		",https://n.news.naver.com/mnews/article/112/0003639290?sid=106,"[
 
SBS '강심장리그' 캡쳐[헤럴드POP=정은진기자]모델 신현지가 송혜교, 블랙핑크 제니와의 친분을 공개했다.27일 방송된 SBS 예능 프로그램 '강심장리그' 에서는 변우민, 양희경, 지상렬, 황치열, 정영주, 조현아, 송해나, 신현지 등이 출연하여 입담을 뽐냈다.이 날 조현아는 '기자들에게 미운털이 박혔다'며, 자신이 기면증을 앓고 있다는 사실을 방송 최초로 공개했다. 원래부터 기면증이 심했던 그녀는, 학창 시절 아침에 밥을 먹다가 잠들고, 학교에 가서도 하루 종일 잠을 잘 정도로 병증이 심했다고 한다.기면증 증상은 스트레스를 받으면 더욱 심해진다고 한다. 조현아는 ""저희가 신인일 때는 쇼케이스를 하는 게 아니라 기자님을 1:1로 만나 인터뷰를 해야 했다"" 며 ""그 때 기자분들이 노래에 남자 목소리가 나오는데도 '남자분들 두 분은 뭐 하시냐' 같은 질문들을 하셨다. 스트레스를 받으니 잠이 오더라"" 며 미운털이 박힐 수 밖에 없었다고 고백했다. 조현아는 ""지금은 치료를 받아 증상이 많이 나아졌다"" 고 말했다.이후 '강심장리그' 패널들은 조현아의 황금 인맥에 대해 이야기를 이어나갔다. 'WSG워너비'인연으로 조현아와 친분이 있는 엄지윤은 ""언니 유튜브에 보면 정말 대단한 분들만 나온다"" 며 조현아의 인맥을 자랑했다. 조현아는 ""제가 음악을 하다보니까 음악을 계기로 편하게 다가와 주신다"" 며 겸손한 모습을 보였다.그러자 이지혜가 ""저희 팀 신현지씨도 인맥이 대단하다고 한다"" 며 입을 열었다. 그러자 신현지는 ""현아 언니는 두루 발이 넓은데 저는 친구가 (송혜교와 블랙핑크 제니) 딱 둘 뿐"" 이라며 ""슈퍼스타가 제 친구일 뿐"" 이라며 겸손한 모습을 보였다.패널들이 ""송혜교씨와 어떻게 친해졌냐"" 고 묻자 신현지는 ""제 패션쇼 무대를 직접 보러 오셨고, 식사를 하며 친해졌다"" 고 밝혔다. 그녀는 송혜교가 몸이 좀 안 좋다 싶으면 보양식을 차려 주는 등 잘 챙겨준다고 말했다.패널들이 ""어떤 보양식을 해 주시냐"" 고 묻자 신현지는 ""제가 식단 조절을 해야 하니까, 곤약밥 같은 것을 해 주신다"" 고 말했다. 그러자 이 날 함께 출연한 노사연과 신기루는 ""쌀을 안 먹는거냐"" 며 호들갑을 떠는 모습으로 모두를 웃겼다.MC 이승기는 신현지에게 ""오늘 강심장리그 출연한다고 하니 송혜교씨와 제니씨가 뭐라고 하시던가요"" 라고 물었다. 그러자 신현지는 ""안 그래도 어젯밤 제니 집에서 자고 왔다"" 고 말해 모두를 깜짝 놀래켰다. '강심장 리그' 멤버들은 ""제니 집은 어떻게 생겼냐"" 며 궁금해했다.신현지는 ""제니가 Enjoy 하고 having fun 해라, 잘 하고 오라고 하더라"" 며 제니와의 우정을 자랑했다. 한편, 스타들이 토크 대결을 펼치는 SBS 예능프로그램 '강심장리그' 는 매주 화요일 밤 10시 20분 방송된다.
]"
2023.06.28. 오후 7:23,"
			블랙핑크 리사 ‘눈부신 여신 자태’ [MK포토]
		",https://n.news.naver.com/mnews/article/410/0000946515?sid=106,"[
				
				
				블랙핑크 리사가 28일 오후 서울 종로구 소격동 국제 갤러리에서 진행된 ‘불가리 세르펜티 75주년, 그 끝없는 이야기’전에 참석했다.환한 미소로 포즈를 취하는 리사.불가리 대표 컬렉션인 ‘세르펜티’ 탄생 75주년을 기념하기 위해 마련된 이번 전시는 세르펜티의 역사를 각 나라 작가들과 컬래버레이션하여 소개하는 릴레이 전시 프로젝트다. 
이날 행사에는 리사, 임지연, 신예은, 화사, 이서진, 필릭스, 동해, 이상이, 엔하이픈 니키&amp;정원이 참석해 자리를 빛냈다.소격동(서울)=김영구 MK스포츠 기자
]"
2023.06.28. 오후 7:42,"
			블랙핑크 리사, 인형 얼굴에 반전 드레스[포토엔HD화보]
		",https://n.news.naver.com/mnews/article/609/0000742063?sid=106,"[
 
[뉴스엔 표명중 기자] 블랙핑크 리사가 6월28일 오후 서울 종로구 국제 갤러리 K3관에서 열린 한 명품 브랜드의 컬렉션 75주년 전시 기념 포토월 행사에 참석했다. 
 
 
 
 

]"
2023.06.28. 오후 7:16,"
			[사진]블랙핑크 리사,'아찔한 뒤태 섹시한 타투'
		",https://n.news.naver.com/mnews/article/109/0004879031?sid=106,"[
 
[OSEN=박준형 기자] 28일 오후 서울 종로구 소격동 국제갤러리에서 브랜드 불가리 세르펜티 75주년 기념 포토행사가 진행됐다.블랙핑크 리사가 포즈를 취하고 있다.  2023.06.28  / soul1014@osen.co.kr
]"
2023.06.28. 오후 7:19,"
			블랙핑크 리사 ‘사랑스러운 볼하트’ [MK포토]
		",https://n.news.naver.com/mnews/article/410/0000946510?sid=106,"[
				
				
				블랙핑크 리사가 28일 오후 서울 종로구 소격동 국제 갤러리에서 진행된 한 명품 브랜드의 컬렉션 75주년 기념 포토월에 참석했다.환한 미소로 포즈를 취하는 리사. 
소격동(서울)=김영구 MK스포츠 기자
]"
2023.06.27. 오전 8:52,"
			블랙핑크 제니 데뷔작 ‘디 아이돌’, 선정성 논란 속 결국 조기 종영
		",https://n.news.naver.com/mnews/article/410/0000946093?sid=106,"[
				
				
				그룹 블랙핑크 멤버 제니가 출연 중인 미국 드라마 ‘디 아이돌’(The Idol)이 조기 종영한다.26일(현지시간) 미국 매체 데드라인 등에 따르면 HBO 드라마 ‘디 아이돌’은 오는 7월 2일 5부를 끝으로 종영한다.당초 6부작으로 알려졌던 ‘디 아이돌’이 5부작으로 끝맺음을 하는 것에 대한 구체적인 이유는 알려지지 않았다. 
 제니가 출연 중인 미국 드라마 ‘디 아이돌’(The Idol)이 조기 종영한다. 사진=HBO ‘디 아이돌’ 티저 캡쳐논란 속 이른 종영을 맞이하게 된 가운데, 당초 시즌2까지 기획됐지만 무산됐다는 보도가 나오기도 했다.다만 HBO 측은 “‘디 아이돌’ 시즌2에 대한 결정을 아직 정해지지 않았다”며 이미 무산됐다는 보도에 대해 부인했다.‘디 아이돌’은 미국 로스앤젤레스를 배경으로 인기 팝 아이돌 스타가 몸담은 연예계에서 벌어진 그들의 사랑과 열정에 관한 이야기를 그린 드라마로, 유명 팝스타 위켄드가 제작에 나섰다.무엇보다 ‘다 아이돌’은 제니의 연기 데뷔작이라 큰 주목을 받았다. 제니는 극 중 릴리 로즈 뎁(조셀린 역)의 친구이자 백업 댄서 다이안 역을 맡았다.하지만 선정성 논란으로 혹평을 받았다. 칸 영화제에서 혹평 속에 처음 공개됐으며 릴리 로즈 뎁, 위켄드 등 배우들의 연기력 논란도 끊임없이 나왔다.특히 1부에서 제니의 댄서들과의 퍼포먼스 신이 누리꾼들의 입방아에 오르기도 했다.
]"
2023.06.27. 오전 9:43,"
			블랙핑크, '본 핑크' 투어 베트남 공연 추가 개최…최대규모 스타디움 입성
		",https://n.news.naver.com/mnews/article/477/0000437165?sid=106,"[
 
▲ 월드투어를 순항중인 블랙핑크가 베트남 공연을 추가했다. 제공|YG엔터테인먼트[스포티비뉴스=김원겸 기자]블랙핑크가 K팝 걸그룹 최대 규모 월드투어를 순항 중인 가운데 베트남 공연을 추가한다.YG엔터테인먼트는 26일 블랙핑크 공식 SNS에 '블랙핑크 월드투어 '본 핑크' 베트남 공연 포스터를 게재했다. 이에 따르면 블랙핑크는 오는 7월 29일과 30일 양일간 총 2회 공연으로 베트남 팬들을 만나게 됐다.이번 공연은 전 세계적 팝스타들이 발자취를 남긴 미딩 내셔널 스타디움(My Dihn National Stadium)에서 열린다. 블랙핑크는 4만 명 이상 수용 가능한 현지 최대 규모 공연장에 K팝 걸그룹 최초로 입성, 글로벌 아티스트로서 막강한 존재감을 다시 한번 입증했다.이로써 블랙핑크는 아시아에서만 총 13개 지역, 26회 공연으로 투어 규모를 확정하게 됐다. YG 측은 ""모두 전세계 팬분들의 뜨거운 성원 덕분""이라며 ""보내주신 사랑에 걸맞은 완성도 높은 무대로 보답할 예정이니 많은 관심 부탁드린다""고 밝혔다.한편 블랙핑크는 약 150만 명을 동원하는 K팝 걸그룹 최대 규모 월드투어 '블랙핑크 월드투어 '본 핑크''를 진행 중이다. 투어 후반부에 접어든 이들은 파리 앙코르 공연을 위해 프랑스로 발걸음을 옮긴다.오는 7월 열리는 영국 음악 축제인 '하이드 파크 브리티시 서머 타임 페스티벌'에서는 K팝 아티스트 최초의 헤드라이너로 무대를 펼친다.
]"
2023.06.28. 오후 7:17,"
			블랙핑크 리사, 아무나 소화 못하는 화이트드레스[포토엔HD]
		",https://n.news.naver.com/mnews/article/609/0000742054?sid=106,"[
 
[뉴스엔 표명중 기자] 블랙핑크 리사가 6월28일 오후 서울 종로구 국제 갤러리 K3관에서 열린 한 명품 브랜드의 컬렉션 75주년  전시 기념 포토월 행사에 참석했다.
]"
